YEAR,MO,DY,HR,PS,WS50M,RH2M,PRECTOTCORR,T2M
2011,4,22,19,93.69,7.47,43.62,0,27.78
2011,4,22,20,93.74,6.14,52.94,0,26.11
2011,4,22,21,93.76,4.9,60.69,0,24.76
2011,4,22,22,93.74,4.19,66.38,0,23.61
2011,4,22,23,93.7,3.71,70.25,0,22.73
2011,4,23,0,93.63,3.12,73.19,0,22.05
2011,4,23,1,93.57,2.35,74.88,0,21.65
2011,4,23,2,93.55,1.89,76.19,0,21.32
2011,4,23,3,93.56,1.72,77.62,0,20.94
2011,4,23,4,93.6,1.65,77.81,0,20.72
2011,4,23,5,93.65,1.83,77.94,0,20.5
2011,4,23,6,93.71,2.14,69.44,0,22.1
2011,4,23,7,93.78,2.79,48.31,0,26.23
2011,4,23,8,93.8,3.51,31.94,0,30.58
2011,4,23,9,93.78,3.45,26.44,0,33.4
2011,4,23,10,93.72,3.03,23.06,0,35.6
2011,4,23,11,93.64,2.48,20.75,0,37.23
2011,4,23,12,93.52,1.98,18.94,0,38.3
2011,4,23,13,93.41,1.91,17.62,0,38.81
2011,4,23,14,93.33,2.43,17.19,0,38.58
2011,4,23,15,93.3,3.01,18.5,0,37.2
2011,4,23,16,93.33,3.44,20.81,0,35.51
2011,4,23,17,93.41,4.1,23.69,0,33.91
2011,4,23,18,93.52,4.95,27.94,0,32.1
2011,4,23,19,93.63,4.81,33.19,0,30.49
2011,4,23,20,93.7,4.36,38.25,0,29.17
2011,4,23,21,93.74,3.88,42.5,0,28.17
2011,4,23,22,93.75,3.41,45.31,0,27.51
2011,4,23,23,93.71,2.93,47.12,0,27.06
2011,4,24,0,93.66,2.41,48.5,0,26.66
2011,4,24,1,93.62,1.78,50,0,26.32
2011,4,24,2,93.61,1.26,52.06,0,26.03
2011,4,24,3,93.65,1.02,54.75,0,25.62
2011,4,24,4,93.7,1.57,57.31,0,25.12
2011,4,24,5,93.74,2.69,59.31,0,24.58
2011,4,24,6,93.78,3.42,55.81,0,25.44
2011,4,24,7,93.82,3.76,46.75,0,27.54
2011,4,24,8,93.85,2.74,38,0.14,29.97
2011,4,24,9,93.84,2.27,29.81,0.13,32.53
2011,4,24,10,93.79,2.24,25.06,0.37,34.62
2011,4,24,11,93.72,1.83,22.69,0.52,36.05
2011,4,24,12,93.62,1.26,21.19,0.29,36.97
2011,4,24,13,93.52,1.47,21.31,0.28,36.58
2011,4,24,14,93.46,3,23,0.37,35.38
2011,4,24,15,93.45,4.46,25.25,0.31,34.26
2011,4,24,16,93.48,5.53,27.94,0.88,33.06
2011,4,24,17,93.56,6.14,31.94,0.83,31.52
2011,4,24,18,93.66,6.38,39.5,0.4,29.34
2011,4,24,19,93.75,6.16,47.44,0.43,27.4
2011,4,24,20,93.81,5.3,55.88,0.32,25.83
2011,4,24,21,93.84,4.05,64.06,0.31,24.64
2011,4,24,22,93.82,2.74,70.75,0.32,23.85
2011,4,24,23,93.77,1.78,73.12,0.6,23.58
2011,4,25,0,93.7,1.43,73.69,1.43,23.3
2011,4,25,1,93.64,1.57,79.38,1.89,22.83
2011,4,25,2,93.62,1.93,84.31,2.09,22.33
2011,4,25,3,93.65,2.18,85.75,1.84,21.95
2011,4,25,4,93.72,2.11,85.69,1.1,21.73
2011,4,25,5,93.78,1.84,84.62,0.58,21.67
2011,4,25,6,93.85,1.59,77.56,0.29,22.7
2011,4,25,7,93.91,1.58,55.94,0.16,25.81
2011,4,25,8,93.93,1.77,36.06,0,29.92
2011,4,25,9,93.91,1.93,30.19,0,32.37
2011,4,25,10,93.85,1.93,27.31,0,33.98
2011,4,25,11,93.76,1.87,25.19,0,35.16
2011,4,25,12,93.67,1.77,23.5,0,36.04
2011,4,25,13,93.56,1.78,22.19,0,36.55
2011,4,25,14,93.47,2.17,21.25,0,36.72
2011,4,25,15,93.42,2.75,21.06,0,36.19
2011,4,25,16,93.43,3.26,22.31,0,34.94
2011,4,25,17,93.48,4.34,29.44,0,32.74
2011,4,25,18,93.57,6.02,45.62,0,28.88
2011,4,25,19,93.67,6.63,52.12,0,26.71
2011,4,25,20,93.74,6.25,59.56,0,24.99
2011,4,25,21,93.78,5.61,66.69,0,23.83
2011,4,25,22,93.78,5.02,72,0,22.98
2011,4,25,23,93.73,4.66,75.06,0,22.31
2011,4,26,0,93.67,4.62,76,0,21.83
2011,4,26,1,93.6,4.87,75.88,0,21.55
2011,4,26,2,93.58,5.1,76.69,0,21.22
2011,4,26,3,93.59,5.01,78.88,0,20.83
2011,4,26,4,93.65,4.5,82,0,20.31
2011,4,26,5,93.72,3.72,83.94,0,19.94
2011,4,26,6,93.8,2.75,74.81,0,21.79
2011,4,26,7,93.87,2.11,58.44,0,24.73
2011,4,26,8,93.91,2.45,34.06,0,29.52
2011,4,26,9,93.89,2.68,23.25,0,33.08
2011,4,26,10,93.84,2.41,19.44,0,35.29
2011,4,26,11,93.75,1.95,17.44,0,36.87
2011,4,26,12,93.65,1.56,16.19,0,37.89
2011,4,26,13,93.54,1.33,15.19,0,38.4
2011,4,26,14,93.46,1.44,14.62,0,38.4
2011,4,26,15,93.42,1.75,14.62,0,37.93
2011,4,26,16,93.43,2.2,15.12,0,36.93
2011,4,26,17,93.48,3.82,21.88,0,34.42
2011,4,26,18,93.56,6.18,36.5,0,29.97
2011,4,26,19,93.68,6.71,47.38,0,27.46
2011,4,26,20,93.77,6.21,59.31,0,25.42
2011,4,26,21,93.8,5.09,69.06,0,24.12
2011,4,26,22,93.79,4.07,75.19,0,23.26
2011,4,26,23,93.74,3.44,78.12,0,22.59
2011,4,27,0,93.68,3.29,78.69,0,22.09
2011,4,27,1,93.63,3.46,78.94,0,21.62
2011,4,27,2,93.6,3.56,79.44,0,21.16
2011,4,27,3,93.61,3.44,80.62,0,20.75
2011,4,27,4,93.64,3.15,81.94,0,20.45
2011,4,27,5,93.69,2.78,82.88,0,20.26
2011,4,27,6,93.76,2.24,75.88,0,21.9
2011,4,27,7,93.82,2.07,61.31,0,24.76
2011,4,27,8,93.85,2.46,42,0,28.77
2011,4,27,9,93.84,2.72,24.19,0,33.36
2011,4,27,10,93.77,2.22,18.94,0,35.87
2011,4,27,11,93.68,1.47,16.94,0,37.39
2011,4,27,12,93.57,1.24,15.5,0,38.46
2011,4,27,13,93.45,1.7,14.5,0,39.06
2011,4,27,14,93.36,2.46,13.81,0,39.28
2011,4,27,15,93.3,3.36,13.62,0,38.88
2011,4,27,16,93.28,4.66,14.69,0,37.7
2011,4,27,17,93.33,6.65,22,0,34.86
2011,4,27,18,93.44,7.85,37.56,0,30.24
2011,4,27,19,93.55,7.47,51.62,0,27.15
2011,4,27,20,93.61,6.23,63.31,0,25.36
2011,4,27,21,93.63,4.73,71.5,0,24.31
2011,4,27,22,93.6,3.8,77.69,0,23.51
2011,4,27,23,93.54,3.6,82,0,22.73
2011,4,28,0,93.48,3.69,85.5,0,22.06
2011,4,28,1,93.43,3.84,89.56,0,21.44
2011,4,28,2,93.4,3.72,93.25,0,21.03
2011,4,28,3,93.41,3.22,94.69,0,20.95
2011,4,28,4,93.43,2.52,96.38,0,20.71
2011,4,28,5,93.47,1.76,96.25,0,20.69
2011,4,28,6,93.53,1.09,88.44,0,21.89
2011,4,28,7,93.58,0.95,73.19,0,24.44
2011,4,28,8,93.62,1.44,47.75,0,28.68
2011,4,28,9,93.62,1.93,25.38,0,33.52
2011,4,28,10,93.59,1.3,17.75,0,36.36
2011,4,28,11,93.52,0.74,14.75,0,38.12
2011,4,28,12,93.42,1.71,13.75,0,39.15
2011,4,28,13,93.32,2.98,13.75,0,39.47
2011,4,28,14,93.24,3.75,14.75,0,39.11
2011,4,28,15,93.2,4.48,16.25,0,38.29
2011,4,28,16,93.21,5.87,19.5,0,36.69
2011,4,28,17,93.27,7.34,27.38,0,33.89
2011,4,28,18,93.37,8.03,42,0,30.04
2011,4,28,19,93.47,7.56,56.56,0,27.58
2011,4,28,20,93.55,6.09,69.06,0,25.83
2011,4,28,21,93.6,5,77.19,0,24.71
2011,4,28,22,93.61,4.62,82.06,0,23.95
2011,4,28,23,93.59,4.67,85.5,0,23.38
2011,4,29,0,93.55,4.91,87.5,0,22.99
2011,4,29,1,93.51,4.95,89.12,0,22.76
2011,4,29,2,93.5,4.93,90.12,0,22.6
2011,4,29,3,93.51,4.8,90.31,0,22.44
2011,4,29,4,93.55,4.56,91,0,22.3
2011,4,29,5,93.59,4.3,91.62,0,22.13
2011,4,29,6,93.64,3.95,86.69,0,22.93
2011,4,29,7,93.7,3.78,74.12,0,24.99
2011,4,29,8,93.73,3.98,59.38,0,27.92
2011,4,29,9,93.73,4.2,43.12,0,31.54
2011,4,29,10,93.68,4.05,31.19,0,34.82
2011,4,29,11,93.59,3.47,24.94,0,37.08
2011,4,29,12,93.48,2.87,21.56,0,38.52
2011,4,29,13,93.36,2.73,19.81,0,39.27
2011,4,29,14,93.28,3.29,18.94,0,39.4
2011,4,29,15,93.24,4.31,19.5,0,38.48
2011,4,29,16,93.27,6.16,22.5,0,36.64
2011,4,29,17,93.35,8.09,29.44,0,33.95
2011,4,29,18,93.46,8.92,41.31,0,30.44
2011,4,29,19,93.56,8.44,51.88,0,27.99
2011,4,29,20,93.62,7.12,60.5,0,26.23
2011,4,29,21,93.67,5.72,66.19,0,25.09
2011,4,29,22,93.67,4.64,70.81,0,24.27
2011,4,29,23,93.64,4.05,74.69,0,23.62
2011,4,30,0,93.6,3.82,79.12,0,22.97
2011,4,30,1,93.57,3.86,83.31,0,22.43
2011,4,30,2,93.55,3.87,87.12,0,22.01
2011,4,30,3,93.56,3.76,88.44,0,21.95
2011,4,30,4,93.59,3.57,90.06,0,21.75
2011,4,30,5,93.63,3.31,92.12,0,21.51
2011,4,30,6,93.68,3.31,86.06,0,22.58
2011,4,30,7,93.75,3.87,70.19,0,25.1
2011,4,30,8,93.78,4.25,52.44,0,28.44
2011,4,30,9,93.78,4.39,35.5,0,32.26
2011,4,30,10,93.72,4.04,26.5,0,35.16
2011,4,30,11,93.63,3.47,21.62,0,37.3
2011,4,30,12,93.53,2.88,19.12,0,38.76
2011,4,30,13,93.43,2.35,17.62,0,39.66
2011,4,30,14,93.34,2.14,17,0,39.9
2011,4,30,15,93.31,2.17,16.81,0,39.57
2011,4,30,16,93.32,3.08,17.81,0,38.47
2011,4,30,17,93.38,5.3,21.62,0,36.44
2011,4,30,18,93.49,7.25,32.19,0,32.91
2011,4,30,19,93.6,7.55,42.62,0,30.01
2011,4,30,20,93.69,7.15,52.38,0,27.99
2011,4,30,21,93.74,6.14,60.69,0,26.51
2011,4,30,22,93.74,5.09,66.69,0,25.5
2011,4,30,23,93.71,4.21,71,0,24.8
2011,5,1,0,93.68,3.3,75.12,0,24.23
2011,5,1,1,93.65,2.67,78.44,0,23.85
2011,5,1,2,93.65,2.45,81.5,0,23.5
2011,5,1,3,93.68,2.59,84.19,0,23.23
2011,5,1,4,93.73,2.64,86.25,0,23.05
2011,5,1,5,93.79,2.45,87.44,0,22.95
2011,5,1,6,93.85,1.99,83.69,0,23.6
2011,5,1,7,93.91,1.67,70.81,0,25.63
2011,5,1,8,93.94,2.33,49,0,29.38
2011,5,1,9,93.92,3.2,34.06,0,33.12
2011,5,1,10,93.85,3.53,26.88,0,35.7
2011,5,1,11,93.76,3.55,22.69,0,37.59
2011,5,1,12,93.64,3.52,20.44,0,38.87
2011,5,1,13,93.52,3.81,19.25,0.01,39.58
2011,5,1,14,93.43,4.45,18.94,0.01,39.64
2011,5,1,15,93.39,5.17,19.75,0,38.9
2011,5,1,16,93.4,6.43,22.5,0,37.27
2011,5,1,17,93.47,7.96,28.88,0,34.86
2011,5,1,18,93.58,8.67,39.88,0,31.6
2011,5,1,19,93.69,8.26,51.31,0,29.13
2011,5,1,20,93.78,6.72,61,0,27.33
2011,5,1,21,93.84,5.25,67.88,0.01,26.16
2011,5,1,22,93.86,4.47,72.94,0.01,25.41
2011,5,1,23,93.85,4.2,77.06,0.01,24.82
2011,5,2,0,93.82,4.11,80.69,0.01,24.3
2011,5,2,1,93.78,3.84,83.19,0.01,23.87
2011,5,2,2,93.75,3.28,85,0.01,23.52
2011,5,2,3,93.75,2.61,86.38,0,23.25
2011,5,2,4,93.78,1.97,87.38,0,23
2011,5,2,5,93.83,1.55,88,0,22.72
2011,5,2,6,93.89,1.39,82.44,0,23.46
2011,5,2,7,93.95,2.06,65.44,0,25.94
2011,5,2,8,93.98,3.25,43.25,0,29.86
2011,5,2,9,93.97,3.58,31.94,0,32.98
2011,5,2,10,93.9,3.67,26.38,0,35.15
2011,5,2,11,93.81,3.81,23,0,36.81
2011,5,2,12,93.7,4.18,21.25,0,37.85
2011,5,2,13,93.59,4.85,20.69,0,38.25
2011,5,2,14,93.52,5.81,21.38,0,37.88
2011,5,2,15,93.49,6.73,23.06,0,36.85
2011,5,2,16,93.52,7.51,25.44,0,35.3
2011,5,2,17,93.58,8.15,29.12,0,33.21
2011,5,2,18,93.67,8.06,35,0,30.64
2011,5,2,19,93.76,7.14,42.38,0,28.55
2011,5,2,20,93.81,6.23,49.88,0,26.94
2011,5,2,21,93.83,5.34,56.69,0,25.72
2011,5,2,22,93.83,4.94,63.25,0,24.69
2011,5,2,23,93.79,4.79,70.06,0,23.75
2011,5,3,0,93.74,4.58,76.69,0,22.9
2011,5,3,1,93.7,4.35,83.25,0,22.17
2011,5,3,2,93.67,4.24,88.5,0,21.66
2011,5,3,3,93.69,4.34,89.06,0,21.58
2011,5,3,4,93.74,4.11,90.75,0,21.31
2011,5,3,5,93.79,3.97,91.06,0,21.26
2011,5,3,6,93.86,4.13,83.81,0,22.01
2011,5,3,7,93.91,4.18,67.12,0,24.29
2011,5,3,8,93.93,4.52,46.44,0,27.76
2011,5,3,9,93.92,4.97,29.94,0,31.7
2011,5,3,10,93.87,5.14,22.56,0,34.66
2011,5,3,11,93.8,5.52,19.94,0,36.43
2011,5,3,12,93.72,6.09,18.94,0,37.44
2011,5,3,13,93.65,6.67,18.94,0,37.76
2011,5,3,14,93.59,7.24,19.94,0,37.38
2011,5,3,15,93.57,7.66,22,0,36.33
2011,5,3,16,93.58,7.81,25.19,0,34.75
2011,5,3,17,93.63,7.77,30.06,0,32.58
2011,5,3,18,93.71,7.39,37.81,0,29.95
2011,5,3,19,93.78,6.72,47,0,27.94
2011,5,3,20,93.84,6.41,56.62,0,26.38
2011,5,3,21,93.89,5.96,66.38,0,25.04
2011,5,3,22,93.89,5.5,75.25,0,23.94
2011,5,3,23,93.85,5.23,83.12,0,23.05
2011,5,4,0,93.8,5.33,87.69,0,22.6
2011,5,4,1,93.75,5.32,90.75,0,22.15
2011,5,4,2,93.71,5.25,91.5,0,22.05
2011,5,4,3,93.71,5.08,92.38,0,21.81
2011,5,4,4,93.75,4.96,93.12,0,21.65
2011,5,4,5,93.8,4.91,93.12,0,21.48
2011,5,4,6,93.88,4.87,84.62,0,22.4
2011,5,4,7,93.96,4.91,65.5,0,25.09
2011,5,4,8,94.01,5.44,45.06,0,28.83
2011,5,4,9,94.02,5.72,32.88,0,32.15
2011,5,4,10,93.98,6.05,28.38,0,34.3
2011,5,4,11,93.91,6.62,26.19,0,35.71
2011,5,4,12,93.83,7.31,25.31,0,36.44
2011,5,4,13,93.75,7.99,25.5,0,36.52
2011,5,4,14,93.7,8.49,26.44,0,36.03
2011,5,4,15,93.69,8.78,27.88,0,35.01
2011,5,4,16,93.71,8.79,30.56,0,33.38
2011,5,4,17,93.77,8.42,35.19,0,31.18
2011,5,4,18,93.86,7.59,42.69,0,28.51
2011,5,4,19,93.95,6.52,51,0,26.6
2011,5,4,20,94.01,5.7,59.44,0,25.12
2011,5,4,21,94.05,5.15,67.88,0,23.85
2011,5,4,22,94.04,4.76,76.5,0,22.68
2011,5,4,23,93.99,4.56,85.06,0,21.6
2011,5,5,0,93.91,4.42,92.81,0,20.67
2011,5,5,1,93.84,4.36,95.06,0,20.5
2011,5,5,2,93.8,4.22,96.12,0,20.33
2011,5,5,3,93.8,4.07,97.62,0,19.98
2011,5,5,4,93.82,3.92,98.38,0,19.69
2011,5,5,5,93.88,3.71,98.94,0,19.44
2011,5,5,6,93.94,3.69,86.38,0,20.87
2011,5,5,7,94.01,4.15,61.69,0,24.1
2011,5,5,8,94.03,4.71,37.81,0,28.37
2011,5,5,9,94.02,4.83,25.25,0,31.82
2011,5,5,10,93.97,4.72,20.69,0,33.99
2011,5,5,11,93.9,4.56,18.25,0,35.55
2011,5,5,12,93.8,4.45,17,0,36.56
2011,5,5,13,93.71,4.5,16.75,0,37.03
2011,5,5,14,93.64,4.96,17.81,0,36.82
2011,5,5,15,93.61,5.72,20.06,0,35.96
2011,5,5,16,93.62,6.34,23.75,0,34.42
2011,5,5,17,93.66,6.98,29.62,0,32.17
2011,5,5,18,93.74,7.49,39.69,0,29.22
2011,5,5,19,93.82,7.16,51.31,0,27.03
2011,5,5,20,93.88,6.45,62,0,25.42
2011,5,5,21,93.91,5.65,70.81,0,24.18
2011,5,5,22,93.92,5.11,78.75,0,23.15
2011,5,5,23,93.87,4.99,85.75,0,22.33
2011,5,6,0,93.81,4.99,88.88,0,22.05
2011,5,6,1,93.77,5.05,88.62,0,21.87
2011,5,6,2,93.75,4.81,89,0,21.64
2011,5,6,3,93.76,4.45,90.62,0,21.37
2011,5,6,4,93.78,4.24,91.75,0,21.15
2011,5,6,5,93.83,4.18,92.19,0,20.94
2011,5,6,6,93.88,4.15,84.69,0,21.92
2011,5,6,7,93.93,4.11,68.12,0,24.33
2011,5,6,8,93.96,4.19,48.44,0,27.69
2011,5,6,9,93.96,4.11,32.88,0,31.15
2011,5,6,10,93.91,4.19,26,0,33.6
2011,5,6,11,93.84,4.48,22.69,0,35.25
2011,5,6,12,93.74,4.94,20.94,0,36.33
2011,5,6,13,93.63,5.55,20.69,0,36.79
2011,5,6,14,93.57,6.27,21.94,0,36.55
2011,5,6,15,93.55,6.97,24.56,0,35.54
2011,5,6,16,93.57,7.51,28.31,0,33.9
2011,5,6,17,93.63,7.9,33.81,0,31.65
2011,5,6,18,93.72,7.91,41.69,0,28.96
2011,5,6,19,93.81,7.25,50.06,0,26.92
2011,5,6,20,93.88,6.65,58.06,0,25.35
2011,5,6,21,93.91,5.82,66.31,0,24.07
2011,5,6,22,93.92,5.49,75.19,0,22.98
2011,5,6,23,93.89,5.7,84.44,0,22.06
2011,5,7,0,93.84,6,88.69,0,21.76
2011,5,7,1,93.8,5.9,90.88,0,21.48
2011,5,7,2,93.78,5.85,92.44,0,21.26
2011,5,7,3,93.78,5.9,92.94,0,21.21
2011,5,7,4,93.81,5.83,92.94,0,21.12
2011,5,7,5,93.86,5.63,93.38,0,21.07
2011,5,7,6,93.91,5.43,86.25,0,22.07
2011,5,7,7,93.96,5.34,68.62,0,24.3
2011,5,7,8,93.98,5.39,45.69,0,27.49
2011,5,7,9,93.96,5.24,32,0,30.34
2011,5,7,10,93.91,5.2,25.56,0,32.52
2011,5,7,11,93.84,5.41,22.12,0,34.17
2011,5,7,12,93.75,5.86,20.5,0,35.18
2011,5,7,13,93.67,6.45,20.44,0,35.54
2011,5,7,14,93.61,7.09,21.94,0,35.07
2011,5,7,15,93.58,7.68,24.81,0,33.91
2011,5,7,16,93.58,8.03,29.44,0,32.1
2011,5,7,17,93.63,8.02,36.56,0,29.71
2011,5,7,18,93.69,7.6,47.06,0,27.08
2011,5,7,19,93.77,6.83,58.31,0,25.23
2011,5,7,20,93.82,6.01,68.69,0,23.91
2011,5,7,21,93.86,5.33,77.38,0,22.94
2011,5,7,22,93.85,5.24,82.5,0,22.44
2011,5,7,23,93.79,5.27,84.56,0,22.09
2011,5,8,0,93.72,5.19,87.69,0,21.4
2011,5,8,1,93.65,5.14,88.25,0,21.32
2011,5,8,2,93.62,5.02,88.94,0,21.19
2011,5,8,3,93.63,4.8,89.94,0,21.01
2011,5,8,4,93.66,4.53,91.12,0,20.85
2011,5,8,5,93.72,4.26,92.19,0,20.69
2011,5,8,6,93.79,3.96,83.88,0,22
2011,5,8,7,93.85,3.71,67.56,0,24.33
2011,5,8,8,93.87,3.54,48.94,0,27.6
2011,5,8,9,93.86,3.11,34.38,0,31.11
2011,5,8,10,93.79,2.6,26.69,0,33.73
2011,5,8,11,93.69,2.23,22.12,0,35.52
2011,5,8,12,93.57,2.29,19.75,0,36.68
2011,5,8,13,93.46,2.87,18.94,0,37.3
2011,5,8,14,93.38,3.64,19.25,0,37.33
2011,5,8,15,93.33,4.41,20.62,0,36.71
2011,5,8,16,93.33,5.78,23.94,0,35.31
2011,5,8,17,93.4,7.34,31.5,0,32.79
2011,5,8,18,93.49,8.52,45.81,0,29.25
2011,5,8,19,93.6,8.33,63,0,26.44
2011,5,8,20,93.68,7.13,76.31,0,24.62
2011,5,8,21,93.72,5.86,81.5,0,23.98
2011,5,8,22,93.73,5.01,82.19,0,23.78
2011,5,8,23,93.7,4.58,82.62,0,23.56
2011,5,9,0,93.66,4.46,83.19,0,23.38
2011,5,9,1,93.61,4.56,83.69,0,23.29
2011,5,9,2,93.59,4.79,85.19,0,23.13
2011,5,9,3,93.61,5.08,85.69,0,23.05
2011,5,9,4,93.64,5.06,85.25,0,22.99
2011,5,9,5,93.69,4.85,85,0,22.89
2011,5,9,6,93.76,4.48,81.5,0,23.33
2011,5,9,7,93.82,4.07,70.75,0,24.96
2011,5,9,8,93.85,4,55.31,0,27.73
2011,5,9,9,93.86,4.13,40.25,0,31.01
2011,5,9,10,93.82,4.25,31.75,0,33.55
2011,5,9,11,93.75,4.46,27.69,0,35.44
2011,5,9,12,93.66,4.98,25.75,0,36.55
2011,5,9,13,93.57,5.76,25.5,0,36.74
2011,5,9,14,93.5,6.52,26.94,0,36.07
2011,5,9,15,93.49,7.21,29.5,0,34.89
2011,5,9,16,93.51,7.75,33.19,0,33.24
2011,5,9,17,93.58,8.01,38.38,0,31.15
2011,5,9,18,93.67,7.68,45.06,0,28.87
2011,5,9,19,93.74,6.75,51.81,0,27.19
2011,5,9,20,93.79,5.74,58.19,0,25.95
2011,5,9,21,93.81,5.05,64.69,0,24.92
2011,5,9,22,93.79,4.8,71.38,0,24.05
2011,5,9,23,93.75,4.73,78,0,23.3
2011,5,10,0,93.7,4.67,82.44,0,22.89
2011,5,10,1,93.66,4.62,83.69,0,22.73
2011,5,10,2,93.65,4.48,84,0,22.52
2011,5,10,3,93.67,4.33,84.06,0,22.39
2011,5,10,4,93.73,4.22,84.62,0,22.26
2011,5,10,5,93.78,4.16,85.62,0,22.16
2011,5,10,6,93.83,4.16,81.62,0,22.73
2011,5,10,7,93.89,4.09,66.81,0,24.8
2011,5,10,8,93.93,4,48.31,0,27.83
2011,5,10,9,93.95,3.77,36.19,0,30.65
2011,5,10,10,93.92,3.46,30.06,0,32.86
2011,5,10,11,93.85,3.48,26.75,0,34.43
2011,5,10,12,93.76,3.92,25.06,0,35.48
2011,5,10,13,93.65,4.64,24.62,0,35.98
2011,5,10,14,93.57,5.51,25.62,0,35.78
2011,5,10,15,93.54,6.34,27.88,0,34.83
2011,5,10,16,93.55,7.09,31.56,0,33.28
2011,5,10,17,93.61,7.73,36.62,0,31.32
2011,5,10,18,93.68,7.96,43.38,0,29.04
2011,5,10,19,93.74,7.31,49.69,0,27.44
2011,5,10,20,93.78,6.36,55.38,0,26.22
2011,5,10,21,93.8,5.59,61.12,0,25.17
2011,5,10,22,93.8,5.12,67.44,0,24.21
2011,5,10,23,93.76,4.79,74.62,0,23.24
2011,5,11,0,93.72,4.61,82.06,0,22.39
2011,5,11,1,93.68,4.6,89.12,0,21.64
2011,5,11,2,93.68,4.52,92.44,0,21.32
2011,5,11,3,93.69,4.43,92.88,0,21.17
2011,5,11,4,93.72,4.28,91.69,0,21.3
2011,5,11,5,93.78,4.06,90.81,0,21.29
2011,5,11,6,93.84,4.04,82.56,0,22.1
2011,5,11,7,93.9,4.19,64.25,0,24.37
2011,5,11,8,93.94,4.73,42.5,0,27.87
2011,5,11,9,93.94,5.25,26.5,0,31.7
2011,5,11,10,93.9,5.52,21.12,0,34.29
2011,5,11,11,93.82,6,18.5,0,35.96
2011,5,11,12,93.73,6.72,17.12,0,36.87
2011,5,11,13,93.65,7.52,16.81,0,37.1
2011,5,11,14,93.6,8.21,17.44,0,36.63
2011,5,11,15,93.59,8.61,18.75,0,35.55
2011,5,11,16,93.63,8.75,21,0,33.9
2011,5,11,17,93.69,8.56,24.94,0,31.62
2011,5,11,18,93.75,7.71,32.44,0,28.72
2011,5,11,19,93.81,6.83,42.5,0,26.47
2011,5,11,20,93.86,6.27,53,0,24.89
2011,5,11,21,93.88,5.83,63.75,0,23.55
2011,5,11,22,93.86,5.51,74.5,0,22.4
2011,5,11,23,93.81,5.33,85,0,21.41
2011,5,12,0,93.75,5.28,92.44,0,20.83
2011,5,12,1,93.69,5.17,94.06,0,20.9
2011,5,12,2,93.67,4.95,95.38,0,20.78
2011,5,12,3,93.68,4.88,96,0,20.58
2011,5,12,4,93.72,4.66,96.44,0,20.44
2011,5,12,5,93.78,4.42,96.56,0,20.3
2011,5,12,6,93.85,4.32,86.12,0,21.58
2011,5,12,7,93.92,4.33,67.12,0,24.22
2011,5,12,8,93.95,4.55,47.69,0,27.67
2011,5,12,9,93.94,4.64,33.81,0,31.06
2011,5,12,10,93.9,4.73,24.75,0,34.05
2011,5,12,11,93.82,5.07,20.38,0,36
2011,5,12,12,93.74,5.6,18.44,0,37.04
2011,5,12,13,93.67,6.22,18.06,0,37.34
2011,5,12,14,93.61,6.91,19.19,0,36.87
2011,5,12,15,93.58,7.48,21.5,0,35.78
2011,5,12,16,93.58,7.84,25.5,0,34.03
2011,5,12,17,93.63,7.89,31.75,0,31.64
2011,5,12,18,93.69,7.38,41,0,28.87
2011,5,12,19,93.75,6.64,51.19,0,26.82
2011,5,12,20,93.79,6.08,60.69,0,25.31
2011,5,12,21,93.83,5.76,69.62,0,24.06
2011,5,12,22,93.84,5.54,78.62,0,22.98
2011,5,12,23,93.81,5.49,85.88,0,22.26
2011,5,13,0,93.76,5.45,88.88,0,21.9
2011,5,13,1,93.71,5.33,90.75,0,21.65
2011,5,13,2,93.68,5.27,91.62,0,21.49
2011,5,13,3,93.69,5.06,92.31,0,21.45
2011,5,13,4,93.72,4.8,92.62,0,21.39
2011,5,13,5,93.78,4.53,92.56,0,21.26
2011,5,13,6,93.85,4.15,84.38,0,22.31
2011,5,13,7,93.92,3.91,67.88,0,24.73
2011,5,13,8,93.95,4.11,50.5,0,27.95
2011,5,13,9,93.94,4.43,34.5,0,31.48
2011,5,13,10,93.89,4.67,23.19,0,34.72
2011,5,13,11,93.81,5.1,19.25,0,36.63
2011,5,13,12,93.72,5.75,18.12,0,37.63
2011,5,13,13,93.65,6.58,18.25,0,37.89
2011,5,13,14,93.59,7.37,19.44,0,37.46
2011,5,13,15,93.57,7.95,21.44,0,36.37
2011,5,13,16,93.59,8.39,24.56,0,34.69
2011,5,13,17,93.65,8.61,29.75,0,32.37
2011,5,13,18,93.71,8.13,37.94,0,29.58
2011,5,13,19,93.75,7.13,47.5,0,27.46
2011,5,13,20,93.78,6.38,56.94,0,25.9
2011,5,13,21,93.79,5.87,66.81,0,24.55
2011,5,13,22,93.78,5.47,77.19,0,23.35
2011,5,13,23,93.75,5.26,86.56,0,22.41
2011,5,14,0,93.71,5.31,88.69,0,22.26
2011,5,14,1,93.69,5.22,89.25,0,21.98
2011,5,14,2,93.66,4.87,91.31,0,21.83
2011,5,14,3,93.67,4.82,91.69,0,21.88
2011,5,14,4,93.72,4.6,92.06,0,21.88
2011,5,14,5,93.77,4.31,91.94,0,21.8
2011,5,14,6,93.84,3.9,84.88,0,22.69
2011,5,14,7,93.89,3.51,73.19,0,24.49
