YEAR,MO,DY,HR,T2M,WS50M,WD50M,QV2M,PRECTOTCORR
2011,4,22,16,35.17,5.86,284.42,11.35,0
2011,4,22,17,33.34,5.59,289.42,11.6,0
2011,4,22,18,31.04,5.21,292.41,12.39,0
2011,4,22,19,29.23,4.34,297.67,13.67,0
2011,4,22,20,27.94,3.43,304.12,14.53,0
2011,4,22,21,26.98,2.78,304.45,15.08,0
2011,4,22,22,26.2,2.52,299.99,15.62,0
2011,4,22,23,25.52,2.49,296.48,16.17,0
2011,4,23,0,24.92,2.5,296.97,16.66,0
2011,4,23,1,24.45,2.21,299.19,17.03,0
2011,4,23,2,24.26,1.51,310.38,17.27,0
2011,4,23,3,24.23,0.71,16.64,17.4,0
2011,4,23,4,23.62,1.76,85.66,17.33,0
2011,4,23,5,23,2.98,99.81,17.03,0
2011,4,23,6,24.65,3.28,105.63,16.48,0
2011,4,23,7,27.91,2.17,95.38,14.65,0
2011,4,23,8,32.04,1.67,53.18,11.05,0
2011,4,23,9,35.47,1.76,23.27,9.03,0
2011,4,23,10,37.82,1.7,1.32,8.3,0
2011,4,23,11,39.29,1.79,327.14,8.42,0
2011,4,23,12,39.88,2.62,298.47,8.85,0
2011,4,23,13,39.72,3.94,286.46,9.4,0
2011,4,23,14,38.9,5.2,284.1,9.89,0
2011,4,23,15,37.55,6.07,284.61,10.5,0
2011,4,23,16,35.86,6.51,285.39,10.93,0
2011,4,23,17,33.68,6.69,284.88,11.54,0
2011,4,23,18,30.85,6.25,283.01,13.06,0
2011,4,23,19,28.94,4.66,284.48,14.83,0
2011,4,23,20,28.12,2.79,289.15,15.87,0
2011,4,23,21,27.73,1.28,294.85,16.36,0
2011,4,23,22,27.5,0.34,281.82,16.6,0
2011,4,23,23,27.31,0.48,216.3,16.66,0
2011,4,24,0,27.04,1.1,225.29,16.72,0
2011,4,24,1,26.77,1.94,234.01,16.78,0
2011,4,24,2,26.59,2.56,238.2,16.85,0
2011,4,24,3,26.43,2.71,237.14,16.91,0
2011,4,24,4,26.23,2.49,229.57,16.91,0
2011,4,24,5,26.09,2.27,215.77,16.85,0
2011,4,24,6,27.34,2.2,200.1,16.66,0
2011,4,24,7,29.94,2.4,183.91,15.26,0
2011,4,24,8,32.98,2.21,184.86,13.18,0.01
2011,4,24,9,35.47,1.9,208.14,11.54,0
2011,4,24,10,37.3,2.2,235.29,10.62,0
2011,4,24,11,38.33,3.1,253.48,10.5,0.01
2011,4,24,12,38.61,4.33,263.27,10.74,0
2011,4,24,13,38.15,5.71,269.61,11.17,0
2011,4,24,14,37.16,6.58,276.14,11.47,0
2011,4,24,15,35.95,6.82,282.7,11.54,0
2011,4,24,16,34.58,6.55,288.56,11.47,0.04
2011,4,24,17,32.91,5.94,293.63,11.47,0.05
2011,4,24,18,30.86,4.98,295.68,12.21,0.03
2011,4,24,19,29.34,3.68,296.18,13.55,0.02
2011,4,24,20,28.3,2.47,292.1,14.47,0.01
2011,4,24,21,27.56,1.78,279.59,15.14,0.02
2011,4,24,22,27.04,1.69,265.21,15.62,0.01
2011,4,24,23,26.53,1.91,259.61,15.99,0.05
2011,4,25,0,26.1,2.07,262.39,16.42,0.43
2011,4,25,1,25.86,2.11,270.85,16.78,0.67
2011,4,25,2,25.63,1.98,283.71,17.03,1.02
2011,4,25,3,25.51,1.61,295.2,17.21,1.27
2011,4,25,4,25.53,0.91,308.05,17.21,1.26
2011,4,25,5,25.5,0.31,40.91,17.03,0.88
2011,4,25,6,26.09,1.09,99.46,17.21,0.56
2011,4,25,7,28.01,1.05,95.96,15.93,0.51
2011,4,25,8,31.15,0.61,66.41,13.12,0
2011,4,25,9,35.3,0.91,5.91,9.46,0
2011,4,25,10,37.41,1.03,343.22,8.73,0
2011,4,25,11,38.57,1.37,312.45,8.67,0
2011,4,25,12,39.1,2.18,293.71,8.97,0
2011,4,25,13,39.02,3.13,287.26,9.4,0
2011,4,25,14,38.5,4.09,288.12,9.7,0
2011,4,25,15,37.45,5.08,291.2,10.07,0
2011,4,25,16,35.88,6.04,294.05,10.44,0
2011,4,25,17,33.63,7.04,295.57,10.99,0
2011,4,25,18,30.65,7.21,299.48,12.51,0
2011,4,25,19,28.94,6.13,308.74,14.04,0
2011,4,25,20,28.02,4.65,320.11,15.01,0
2011,4,25,21,27.31,3.57,329.96,15.56,0
2011,4,25,22,26.77,3.03,332.71,15.93,0
2011,4,25,23,26.34,2.89,328.93,16.24,0
2011,4,26,0,25.91,2.96,326.86,16.48,0
2011,4,26,1,25.54,2.93,331.79,16.72,0
2011,4,26,2,25.22,2.7,341.09,16.91,0
2011,4,26,3,24.94,2.42,354.64,17.03,0
2011,4,26,4,24.64,2.23,11.7,17.15,0
2011,4,26,5,24.33,2.06,30.74,17.15,0
2011,4,26,6,25.51,1.82,47.26,17.21,0
2011,4,26,7,28.24,1.6,27.94,15.81,0
2011,4,26,8,31.29,1.92,12.68,13.73,0
2011,4,26,9,34.57,2.19,17.85,11.72,0
2011,4,26,10,37.73,2.04,16.7,9.58,0
2011,4,26,11,39.76,1.6,357.21,8.79,0
2011,4,26,12,40.92,1.78,318.91,8.54,0
2011,4,26,13,41.15,2.77,297,8.67,0
2011,4,26,14,40.48,4.05,290.57,8.97,0
2011,4,26,15,39.04,5.6,289.32,9.64,0
2011,4,26,16,36.76,7.22,290.18,10.62,0
2011,4,26,17,33.58,8.39,291.64,11.9,0
2011,4,26,18,30.31,7.74,296.05,13.61,0
2011,4,26,19,28.73,5.72,302.56,14.89,0
2011,4,26,20,28.01,3.74,310.94,15.81,0
2011,4,26,21,27.43,2.54,319.11,16.42,0
2011,4,26,22,26.9,2.08,324.16,16.78,0
2011,4,26,23,26.45,2.07,326.37,16.97,0
2011,4,27,0,26.06,2.1,329.81,17.09,0
2011,4,27,1,25.79,1.91,334.38,17.15,0
2011,4,27,2,25.6,1.55,338.47,17.21,0
2011,4,27,3,25.4,1.18,340.6,17.27,0
2011,4,27,4,25.26,0.93,340.35,17.4,0
2011,4,27,5,25.12,0.81,337.38,17.46,0
2011,4,27,6,25.94,0.78,334.98,17.46,0
2011,4,27,7,28.04,1.21,336.9,16.91,0
2011,4,27,8,30.49,1.15,337.98,15.99,0
2011,4,27,9,33.5,1.3,6.19,14.4,0
2011,4,27,10,37.05,1.3,18.98,11.66,0
2011,4,27,11,39.44,0.95,316.33,10.07,0
2011,4,27,12,40.51,2.4,278.97,9.83,0
2011,4,27,13,40.48,4.11,275.78,10.13,0
2011,4,27,14,39.75,5.5,280.14,10.68,0
2011,4,27,15,38.35,6.72,285.72,11.35,0
2011,4,27,16,36.25,7.71,288.91,12.08,0
2011,4,27,17,33.48,7.97,290.65,13.06,0
2011,4,27,18,30.57,6.85,292.18,14.22,0
2011,4,27,19,28.94,5,295.56,15.2,0
2011,4,27,20,28.11,3.21,297.38,16.05,0
2011,4,27,21,27.51,1.9,293.72,16.6,0
2011,4,27,22,27.14,1.35,281.31,16.91,0
2011,4,27,23,26.72,1.53,268.83,17.21,0
2011,4,28,0,26.25,1.9,263.17,17.64,0
2011,4,28,1,25.87,1.95,256.35,18.01,0
2011,4,28,2,25.59,1.73,240.77,18.31,0
2011,4,28,3,25.42,1.58,220.39,18.55,0
2011,4,28,4,25.19,1.6,200.82,18.68,0
2011,4,28,5,25,1.66,186.22,18.74,0
2011,4,28,6,26.25,1.41,177.77,18.68,0
2011,4,28,7,28.5,0.8,166.37,17.88,0
2011,4,28,8,31.08,0.5,153.03,16.66,0
2011,4,28,9,33.85,0.33,127.41,15.2,0
2011,4,28,10,36.7,0.24,211.61,13.37,0
2011,4,28,11,39.06,1.55,250.56,12.02,0
2011,4,28,12,40.01,3.36,255.32,11.84,0
2011,4,28,13,39.81,5.12,259,12.21,0
2011,4,28,14,38.76,6.07,265.57,12.76,0
2011,4,28,15,37.46,6.49,272.76,13.24,0
2011,4,28,16,35.76,6.66,277.14,13.61,0
2011,4,28,17,33.56,6.42,279.38,14.1,0
2011,4,28,18,31.15,5.7,278.27,14.83,0
2011,4,28,19,29.47,4.68,276.33,15.81,0
2011,4,28,20,28.45,3.88,269.77,16.78,0
2011,4,28,21,27.83,3.65,262.74,17.58,0
2011,4,28,22,27.39,3.75,260.89,18.01,0
2011,4,28,23,27.02,3.88,260.96,18.31,0
2011,4,29,0,26.76,3.78,262.64,18.55,0
2011,4,29,1,26.49,3.53,265.81,18.68,0
2011,4,29,2,26.26,3.3,270.95,18.68,0
2011,4,29,3,26.05,3.16,276.39,18.68,0
2011,4,29,4,25.84,3.23,281.85,18.68,0
2011,4,29,5,25.65,3.34,287.42,18.62,0
2011,4,29,6,26.85,3.4,303.11,18.49,0
2011,4,29,7,28.96,3.64,329.97,17.4,0
2011,4,29,8,31.75,4.2,345.47,15.75,0
2011,4,29,9,34.48,4.52,346.92,14.59,0
2011,4,29,10,36.82,4.55,341.88,13.73,0
2011,4,29,11,38.56,4.55,330,13.12,0
2011,4,29,12,39.46,4.96,315,12.88,0
2011,4,29,13,39.43,5.92,303.59,12.88,0
2011,4,29,14,38.62,7.12,299.21,13,0
2011,4,29,15,37.23,7.99,298.7,13.06,0
2011,4,29,16,35.45,8.38,299.67,13.18,0
2011,4,29,17,33.26,8.4,300.38,13.49,0
2011,4,29,18,30.84,7.7,299.48,14.22,0
2011,4,29,19,29.38,6.35,302.03,15.01,0
2011,4,29,20,28.71,4.92,306.47,15.69,0
2011,4,29,21,28.23,3.82,309.19,16.36,0
2011,4,29,22,27.73,3.23,309.11,16.91,0
2011,4,29,23,27.23,3,308.12,17.33,0
2011,4,30,0,26.83,2.71,307.5,17.64,0
2011,4,30,1,26.51,2.4,308.78,17.88,0
2011,4,30,2,26.23,2.12,308.73,18.07,0
2011,4,30,3,25.98,1.95,305.86,18.25,0
2011,4,30,4,25.73,2.07,305.79,18.37,0
2011,4,30,5,25.47,2.4,310.12,18.55,0
2011,4,30,6,26.75,3.24,327.12,18.55,0
2011,4,30,7,28.96,4.7,348.39,17.33,0
2011,4,30,8,31.62,5.58,1.36,15.44,0
2011,4,30,9,34.43,5.58,8.78,13.92,0
2011,4,30,10,37.01,4.87,10.72,12.82,0
2011,4,30,11,39.15,4.01,4.02,11.96,0
2011,4,30,12,40.7,3.53,345.9,11.54,0
2011,4,30,13,41.38,3.84,324.53,11.47,0
2011,4,30,14,41.18,4.88,311.69,11.66,0
2011,4,30,15,40.12,6.19,304.61,11.9,0
2011,4,30,16,38.12,7.85,301.03,12.45,0
2011,4,30,17,35.38,9.12,301.16,13.18,0
2011,4,30,18,32.29,9.09,303.39,14.16,0
2011,4,30,19,30.3,7.75,307.87,15.32,0
2011,4,30,20,29.37,6.24,313.99,16.11,0
2011,4,30,21,28.83,5.08,319.49,16.85,0
2011,4,30,22,28.45,4.37,322.56,17.4,0
2011,4,30,23,28.13,4.04,322.22,17.82,0
2011,5,1,0,27.83,3.92,320.41,18.13,0
2011,5,1,1,27.54,3.67,319.84,18.31,0
2011,5,1,2,27.23,3.07,315,18.43,0
2011,5,1,3,26.99,2.19,299.21,18.55,0
2011,5,1,4,26.84,1.66,274.05,18.55,0
2011,5,1,5,26.69,1.69,255,18.55,0
2011,5,1,6,27.58,1.79,254.57,18.43,0
2011,5,1,7,29.35,1.66,277.56,17.46,0
2011,5,1,8,31.76,1.67,307.19,16.05,0
2011,5,1,9,34.13,1.77,334.11,15.32,0
2011,5,1,10,36.47,1.92,334.48,14.47,0
2011,5,1,11,38.28,2.33,313.64,13.79,0
2011,5,1,12,39.15,3.38,296.39,13.61,0
2011,5,1,13,39.29,4.7,290.12,13.61,0
2011,5,1,14,38.75,5.98,290.33,13.79,0
2011,5,1,15,37.56,7.09,291.79,14.04,0
2011,5,1,16,35.8,7.77,293.6,14.28,0
2011,5,1,17,33.64,7.74,295.66,14.65,0
2011,5,1,18,31.35,6.87,296.39,15.38,0
2011,5,1,19,29.83,5.54,297.54,16.3,0
2011,5,1,20,28.97,4.28,294.46,17.27,0
2011,5,1,21,28.49,3.53,287.11,18.07,0
2011,5,1,22,28.16,3.16,279.09,18.62,0
2011,5,1,23,27.94,2.98,273.91,18.86,0
2011,5,2,0,27.8,2.79,271.76,18.86,0
2011,5,2,1,27.62,2.51,269.82,18.8,0
2011,5,2,2,27.43,2.23,264.57,18.8,0
2011,5,2,3,27.15,2.07,257.8,18.8,0
2011,5,2,4,26.8,1.94,251.49,18.8,0
2011,5,2,5,26.58,1.91,246.59,18.74,0
2011,5,2,6,27.4,1.68,251.9,18.55,0
2011,5,2,7,29.08,1.49,283.31,17.52,0
2011,5,2,8,31.75,2.14,314.85,15.38,0
2011,5,2,9,34.49,2.7,322.53,13.43,0
2011,5,2,10,36.62,2.96,315,12.27,0
2011,5,2,11,38.06,3.44,301.16,11.6,0
2011,5,2,12,38.76,4.21,290.99,11.35,0
2011,5,2,13,38.75,5.07,286.01,11.29,0
2011,5,2,14,38.27,5.73,288.76,11.29,0
2011,5,2,15,37.35,6.24,293.87,11.17,0
2011,5,2,16,35.96,6.52,297.18,11.11,0
2011,5,2,17,34.04,6.56,297.66,11.23,0
2011,5,2,18,31.58,6.21,294.37,12.21,0
2011,5,2,19,29.73,5.48,292.54,13.92,0
2011,5,2,20,28.62,4.73,291.94,15.14,0
2011,5,2,21,27.86,4.1,291.34,16.05,0
2011,5,2,22,27.22,3.76,294.54,16.6,0
2011,5,2,23,26.62,3.49,300.13,16.85,0
2011,5,3,0,26.14,3.27,304.98,16.97,0
2011,5,3,1,25.72,3.08,309.23,17.03,0
2011,5,3,2,25.37,2.93,312.84,17.03,0
2011,5,3,3,25.08,2.75,316.15,16.97,0
2011,5,3,4,24.84,2.53,320.26,16.91,0
2011,5,3,5,24.68,2.34,326.04,16.85,0
2011,5,3,6,26.06,2.23,328.31,16.72,0
2011,5,3,7,28.1,2.54,326.31,15.81,0
2011,5,3,8,30.53,2.82,322.08,14.53,0
2011,5,3,9,33.05,3.22,315.79,13.24,0
2011,5,3,10,35.32,3.69,308.3,12.21,0
2011,5,3,11,37.02,4.31,301.07,11.47,0
2011,5,3,12,37.95,4.96,296.57,11.29,0
2011,5,3,13,38.15,5.55,294,11.47,0
2011,5,3,14,37.66,6,294.23,11.78,0
2011,5,3,15,36.68,6.19,295.5,12.15,0
2011,5,3,16,35.2,6.11,295.94,12.63,0
2011,5,3,17,33.19,5.93,294.84,13.24,0
2011,5,3,18,30.84,5.73,291.18,14.47,0
2011,5,3,19,29.23,5.35,289.52,15.81,0
2011,5,3,20,28.3,4.9,289.65,16.72,0
2011,5,3,21,27.73,4.47,290.02,17.27,0
2011,5,3,22,27.3,4.14,291.82,17.7,0
2011,5,3,23,26.88,3.91,294.82,17.94,0
2011,5,4,0,26.55,3.79,299.53,18.01,0
2011,5,4,1,26.3,3.71,304.09,18.01,0
2011,5,4,2,26.23,3.59,309.34,17.94,0
2011,5,4,3,26.08,3.38,315.28,17.94,0
2011,5,4,4,26.01,3.3,321.45,17.7,0
2011,5,4,5,25.91,3.22,327.39,17.52,0
2011,5,4,6,27.13,3.1,331.44,17.27,0
2011,5,4,7,28.94,3.07,331.74,16.66,0
2011,5,4,8,31.05,3.26,325.36,15.81,0
2011,5,4,9,33.07,3.61,315,14.95,0
2011,5,4,10,34.89,4.24,303.81,14.04,0
2011,5,4,11,36.24,5.03,295.77,13.31,0
2011,5,4,12,36.9,5.81,291.53,12.94,0
2011,5,4,13,36.83,6.46,289.95,12.94,0
2011,5,4,14,36.31,6.86,290.48,12.94,0
2011,5,4,15,35.37,7,291.81,12.82,0
2011,5,4,16,33.9,6.86,293.76,12.82,0
2011,5,4,17,31.88,6.46,295.79,13.12,0
2011,5,4,18,29.5,5.86,296.87,14.04,0
2011,5,4,19,27.93,5.08,297.87,15.2,0
2011,5,4,20,27.05,4.3,298.1,16.05,0
2011,5,4,21,26.48,3.71,296.24,16.48,0
2011,5,4,22,25.87,3.24,293.42,16.78,0
2011,5,4,23,25.46,2.87,290.21,16.85,0
2011,5,5,0,25.14,2.57,287.33,16.72,0
2011,5,5,1,24.95,2.34,285.71,16.66,0
2011,5,5,2,24.8,2.18,283.89,16.54,0
2011,5,5,3,24.69,2.08,284.82,16.48,0
2011,5,5,4,24.62,2.01,288.86,16.48,0
2011,5,5,5,24.61,1.93,294.6,16.42,0
2011,5,5,6,26.12,1.84,302.13,16.42,0
2011,5,5,7,28.24,2.11,309.89,15.93,0
2011,5,5,8,30.73,2.49,313.22,14.83,0
2011,5,5,9,33.19,2.83,311.31,13.43,0
2011,5,5,10,35.19,3.23,305.46,12.45,0
2011,5,5,11,36.6,3.64,299.32,11.72,0
2011,5,5,12,37.36,4.07,293.66,11.35,0
2011,5,5,13,37.47,4.47,289.48,11.41,0
2011,5,5,14,37.01,5.01,288.38,11.6,0
2011,5,5,15,36.05,5.51,290.05,11.9,0
2011,5,5,16,34.62,5.81,291.36,12.27,0
2011,5,5,17,32.64,5.92,291.35,12.94,0
2011,5,5,18,30.14,5.79,289.14,14.16,0
2011,5,5,19,28.36,5.16,287.34,15.69,0
2011,5,5,20,27.39,4.5,286.14,16.6,0
2011,5,5,21,26.83,4.12,282.93,17.09,0
2011,5,5,22,26.4,3.98,279.48,17.33,0
2011,5,5,23,26.21,3.86,277.8,17.33,0
2011,5,6,0,25.98,3.63,277.29,17.27,0
2011,5,6,1,25.65,3.38,277.96,17.15,0
2011,5,6,2,25.39,3.04,279.75,17.09,0
2011,5,6,3,25.23,2.69,283.59,17.09,0
2011,5,6,4,25.12,2.48,287.98,17.03,0
2011,5,6,5,25.09,2.37,292.85,16.91,0
2011,5,6,6,26.48,2.26,297.1,16.72,0
2011,5,6,7,28.37,2.33,299.91,16.3,0
2011,5,6,8,30.61,2.54,300.12,15.62,0
2011,5,6,9,32.82,2.79,298.57,14.83,0
2011,5,6,10,34.91,3.1,296.63,13.85,0
2011,5,6,11,36.44,3.54,291.75,12.94,0
2011,5,6,12,37.24,4.18,285.72,12.51,0
2011,5,6,13,37.29,4.94,281.11,12.45,0
2011,5,6,14,36.8,5.59,280.48,12.45,0
2011,5,6,15,35.85,5.98,282.29,12.33,0
2011,5,6,16,34.48,6.12,284.2,12.15,0
2011,5,6,17,32.66,6.06,285.24,12.15,0
2011,5,6,18,30.33,5.87,283.54,12.88,0
2011,5,6,19,28.64,5.33,281.24,14.28,0
2011,5,6,20,27.6,4.85,278.43,15.32,0
2011,5,6,21,26.85,4.59,275.47,16.17,0
2011,5,6,22,26.2,4.39,273.98,16.78,0
2011,5,6,23,25.67,4.2,273.95,17.21,0
2011,5,7,0,25.29,4.11,275.89,17.52,0
2011,5,7,1,25.05,4.26,278.34,17.7,0
2011,5,7,2,25.26,4.49,281.35,17.64,0
2011,5,7,3,25.27,4.44,284.99,17.52,0
2011,5,7,4,25.29,4.29,289.03,17.4,0
2011,5,7,5,25.24,4.01,291.51,17.27,0
2011,5,7,6,26.54,3.69,292.27,16.97,0
2011,5,7,7,28.21,3.28,290.08,16.36,0
2011,5,7,8,30.27,3.17,283.69,15.56,0
2011,5,7,9,32.64,3.52,277.66,13.67,0
2011,5,7,10,34.55,4,273.81,12.39,0
2011,5,7,11,35.81,4.55,270.59,11.96,0
2011,5,7,12,36.38,5.22,267.94,11.96,0
2011,5,7,13,36.27,5.84,266.09,12.21,0
2011,5,7,14,35.65,6.25,265.55,12.39,0
2011,5,7,15,34.6,6.5,265.45,12.63,0
2011,5,7,16,33.08,6.49,264.96,13.06,0
2011,5,7,17,31.15,6.27,263.85,13.79,0
2011,5,7,18,29.06,5.83,262.14,14.83,0
2011,5,7,19,27.79,5.17,259.2,15.87,0
2011,5,7,20,27.13,4.46,253.82,16.48,0
2011,5,7,21,26.83,3.99,247.3,16.72,0
2011,5,7,22,26.67,3.96,242.98,16.85,0
2011,5,7,23,26.56,4.12,242.9,16.85,0
2011,5,8,0,26.35,4.18,246.31,16.85,0
2011,5,8,1,26.16,4.07,249.89,16.91,0
2011,5,8,2,26.03,3.74,252.74,17.03,0
2011,5,8,3,25.9,3.28,257.75,17.15,0
2011,5,8,4,25.88,2.87,266.26,17.09,0
2011,5,8,5,25.87,2.51,274.65,16.97,0
2011,5,8,6,27.09,2.18,284.93,16.72,0
2011,5,8,7,28.58,1.91,296.77,16.3,0
2011,5,8,8,30.58,1.92,300.32,15.56,0
2011,5,8,9,33.01,1.99,303.01,14.4,0
2011,5,8,10,35.15,2.11,298.08,13.55,0
2011,5,8,11,36.69,2.54,287.38,12.94,0
2011,5,8,12,37.48,3.38,279.18,12.76,0
2011,5,8,13,37.44,4.57,274.8,13.12,0
2011,5,8,14,36.73,5.55,273.79,13.67,0
2011,5,8,15,35.58,6.25,273.66,14.16,0
2011,5,8,16,33.97,7.02,273.32,14.65,0
2011,5,8,17,31.71,7.65,273.51,15.5,0
2011,5,8,18,29.37,7.15,273.95,16.42,0
2011,5,8,19,28.12,5.65,273.96,17.21,0
2011,5,8,20,27.65,4.02,270.78,17.52,0
2011,5,8,21,27.44,3.04,262.77,17.64,0
2011,5,8,22,27.33,2.95,254.97,17.76,0
2011,5,8,23,27.26,3.36,254.9,17.82,0
2011,5,9,0,27.18,3.73,259.51,17.88,0
2011,5,9,1,27.08,3.81,264.83,17.94,0
2011,5,9,2,26.94,3.65,269.26,17.94,0
2011,5,9,3,26.75,3.4,272.9,17.82,0
2011,5,9,4,26.54,3.12,275.45,17.7,0
2011,5,9,5,26.36,2.75,277.19,17.58,0
2011,5,9,6,27.15,2.24,277.82,17.33,0
2011,5,9,7,28.52,1.91,278.23,16.78,0
2011,5,9,8,30.55,2.23,276.43,16.05,0
2011,5,9,9,32.91,2.98,280.87,14.83,0
2011,5,9,10,35.13,3.57,284.07,13.55,0
2011,5,9,11,36.52,4.12,280.82,13,0
2011,5,9,12,37.09,4.87,276.54,12.94,0
2011,5,9,13,37.01,5.68,274.66,13.06,0
2011,5,9,14,36.41,6.06,276.36,13.18,0
2011,5,9,15,35.48,6.08,279.91,13.18,0
2011,5,9,16,34.23,5.95,282.43,13.18,0
2011,5,9,17,32.53,5.74,282.41,13.31,0
2011,5,9,18,30.48,5.48,278.03,14.1,0
2011,5,9,19,28.98,4.99,272.42,15.32,0
2011,5,9,20,28.05,4.3,269.17,16.3,0
2011,5,9,21,27.45,3.59,266.88,16.97,0
2011,5,9,22,26.98,3.05,264.41,17.4,0
2011,5,9,23,26.5,2.72,261.4,17.76,0
2011,5,10,0,26.09,2.56,259.99,18.07,0
2011,5,10,1,25.82,2.46,261.79,18.07,0
2011,5,10,2,25.98,2.42,265.56,18.01,0
2011,5,10,3,25.94,2.37,268.49,18.01,0
2011,5,10,4,25.85,2.16,271.03,17.94,0
2011,5,10,5,25.8,1.94,274.84,17.82,0
2011,5,10,6,26.85,1.82,287.19,17.4,0
2011,5,10,7,28.44,1.94,299.46,16.72,0
2011,5,10,8,30.74,2.51,306.51,15.2,0
2011,5,10,9,33.16,2.94,304.62,13.61,0
2011,5,10,10,35.11,3.36,295.07,12.76,0
2011,5,10,11,36.29,3.96,283.93,12.39,0
2011,5,10,12,36.74,4.8,276.26,12.51,0
2011,5,10,13,36.45,5.65,272.38,12.94,0
2011,5,10,14,35.78,6.11,274.4,13.24,0
2011,5,10,15,34.89,6.28,279.09,13.31,0
2011,5,10,16,33.65,6.21,284.05,13.31,0
2011,5,10,17,32.07,5.97,288.62,13.37,0
2011,5,10,18,30.15,5.64,290.77,13.92,0
2011,5,10,19,28.76,5.1,292.91,14.95,0
2011,5,10,20,27.92,4.47,295.58,15.81,0
2011,5,10,21,27.3,3.9,298.21,16.42,0
2011,5,10,22,26.68,3.5,299.82,16.85,0
2011,5,10,23,26.18,3.19,299.83,17.21,0
2011,5,11,0,25.78,2.84,299.1,17.46,0
2011,5,11,1,25.48,2.53,297.99,17.64,0
2011,5,11,2,25.48,2.46,297.46,17.7,0
2011,5,11,3,25.4,2.38,300.19,17.58,0
2011,5,11,4,25.3,2.28,304.24,17.4,0
2011,5,11,5,25.33,2.21,309.83,17.15,0
2011,5,11,6,26.55,2.13,315.45,16.85,0
2011,5,11,7,28.23,2.15,318.68,16.05,0
2011,5,11,8,30.45,2.53,313.75,14.53,0
2011,5,11,9,32.86,3.14,306.1,12.76,0
2011,5,11,10,34.99,3.9,299.8,11.54,0
2011,5,11,11,36.57,4.75,295.72,10.62,0
2011,5,11,12,37.33,5.58,293.19,10.19,0
2011,5,11,13,37.33,6.31,292.03,10.13,0
2011,5,11,14,36.82,6.76,293.49,10.25,0
2011,5,11,15,35.9,6.97,295.65,10.31,0
2011,5,11,16,34.43,6.92,297.38,10.68,0
2011,5,11,17,32.33,6.6,298.02,11.6,0
2011,5,11,18,29.76,5.99,296.73,13.12,0
2011,5,11,19,28.01,5.15,296.49,14.77,0
2011,5,11,20,27.05,4.33,295.18,15.75,0
2011,5,11,21,26.31,3.9,291.63,16.36,0
2011,5,11,22,25.73,3.72,289.27,16.66,0
2011,5,11,23,25.24,3.63,288.05,16.78,0
2011,5,12,0,24.84,3.48,288.03,16.85,0
2011,5,12,1,24.56,3.32,288.52,16.91,0
2011,5,12,2,24.34,3.06,289.55,16.97,0
2011,5,12,3,24.21,2.71,291.83,17.15,0
2011,5,12,4,24.25,2.47,292.51,17.21,0
2011,5,12,5,24.37,2.37,290.89,17.15,0
2011,5,12,6,26.12,2.32,288.43,16.97,0
2011,5,12,7,28.08,2.31,285.31,16.24,0
2011,5,12,8,30.31,2.63,279.41,15.26,0
2011,5,12,9,32.58,3.25,276.22,13.98,0
2011,5,12,10,34.51,3.74,276.6,12.88,0
2011,5,12,11,35.89,4.26,278.01,12.39,0
2011,5,12,12,36.65,4.86,279.99,12.08,0
2011,5,12,13,36.72,5.41,282.01,12.15,0
2011,5,12,14,36.23,5.82,284.15,12.33,0
2011,5,12,15,35.37,6.07,285.84,12.51,0
2011,5,12,16,33.98,6.04,286.84,12.88,0
2011,5,12,17,32.08,5.79,286.94,13.43,0
2011,5,12,18,29.83,5.48,285.13,14.47,0
2011,5,12,19,28.33,5,283.93,15.69,0
2011,5,12,20,27.5,4.28,284.16,16.48,0
2011,5,12,21,26.89,3.7,283.92,16.91,0
2011,5,12,22,26.26,3.45,282.94,17.27,0
2011,5,12,23,25.77,3.48,282.45,17.46,0
2011,5,13,0,25.51,3.59,282.83,17.52,0
2011,5,13,1,25.47,3.68,283.62,17.4,0
2011,5,13,2,25.32,3.63,285.35,17.33,0
2011,5,13,3,25.14,3.35,287.93,17.21,0
2011,5,13,4,25.01,3,290.61,17.15,0
2011,5,13,5,24.98,2.63,292.31,17.09,0
2011,5,13,6,26.48,2.32,294.49,16.91,0
2011,5,13,7,28.3,2.22,297.74,16.3,0
2011,5,13,8,30.5,2.59,297.65,15.69,0
2011,5,13,9,32.8,3.25,295.46,14.71,0
2011,5,13,10,34.78,3.89,294.56,13.73,0
2011,5,13,11,36.29,4.5,291.8,12.88,0
2011,5,13,12,37.18,5.16,288.08,12.39,0
2011,5,13,13,37.25,5.78,285.45,12.39,0
2011,5,13,14,36.76,6.23,286.98,12.63,0
2011,5,13,15,35.86,6.44,291.27,12.82,0
2011,5,13,16,34.55,6.46,295.82,13,0
2011,5,13,17,32.71,6.23,299.14,13.49,0
2011,5,13,18,30.39,5.72,299.43,14.71,0
2011,5,13,19,28.76,5.06,299.73,16.17,0
2011,5,13,20,27.72,4.34,298.36,17.27,0
2011,5,13,21,26.95,3.82,295.05,17.94,0
2011,5,13,22,26.32,3.67,293.45,18.31,0
2011,5,13,23,25.99,3.81,295.14,18.37,0
2011,5,14,0,25.81,4.03,298.6,18.43,0
2011,5,14,1,25.81,4.14,301.65,18.31,0
2011,5,14,2,25.81,4.06,306.32,18.19,0
2011,5,14,3,25.71,3.76,311.8,18.13,0
2011,5,14,4,25.55,3.21,316.68,18.13,0
